cleaned,label
salah video mahasiswi peserta demo indonesiagelap takut beasiswanya dicabut akun tiktok ara ari98 pada jumat 28 2 2025 membagikanvideo arsip disertai narasi mahasiswi pendemo indonesia gelap curhat saat di tangkap polisi karena jadi provokator mahasiswi pendemo indonesia gelap takut beasiswanya takut di cabut hingga minggu 16 3 2025 unggahan tersebut sudah disukai 12 000 an pengguna dan menuai hampir 10 000 komentar pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax pertama tama menelusuri potongan gambar dari video tersebut dengan yandex image hasil penelusuranmengarah ke pemberitaantribunnews com protes ke heru budi tangis mahasiswi ni made puspita tahu kjmu dicabut saya yatim piatu dalam pemberitaan yang tayang jumat 8 3 2024 itu diketahui kalau konteks asli dokumentasi tersebut adalah momen mahasiswi bernama ni made puspita dewi usai bertemu dengan heru budi hartono pj gubernur dki jakarta kala itu di balai kota dewi bersama sejumlah mahasiswa datang ke balai kota untuk menanyakan nasib bantuan pendidikan kartu jakarta mahasiswa unggul kjmu yang dicabut heru budi tidak ada kaitannya dengan aksi indonesiagelap yang berlangsung pada akhir februari 2025 kesimpulan unggahan video disertai klaim ungkapan mahasiswi peserta demo indonesiagelap takut beasiswanya dicabut merupakan konten yang menyesatkan misleading content ditulis oleh moch marcellodiansyah,1
penipuan tautan lowongan kerja cleo pure water akun tiktok lowongan pekerjaan 2025 pada selasa 29 04 2025 mengunggahvideo arsip berisi informasi lowongan kerja karyawan cleo pure water sebagai berikut dibutuh kan secepatnya karyawan cleo pure water syarat unggahan disertai narasi cara daftar klik link di bio profil per minggu 18 5 2025 konten tersebut dilihat lebih dari 16 ribu kali mendapat 80 tanda suka dan dibagikan ulang hampir 40 kali pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax mengakses tautan di bio akun tiktok lowongan pekerjaan 2025 tautan tidak mengarah ke laman resmi cleo pure water cleopurewater com tautan justru mengarahkan calon pelamar untuk login menggunakan telegram dengan mengisi turnbackhoax lalu mengakses laman resmi cleo pure water cleopurewater com hasilnya ditemukan informasi mengenai lowongan kerja atau laman karir penelusuran berlanjut dengan memasukkan kata kunci lowongan kerja karyawan cleo ke mesin pencarian google pencarian mengarah ke laman resmi pt sariguna primatirta tbk tanobel com produsen air minum cleo dalam laman resmitanobel com info lowongan kerja terakhir diunggah pada mei 2024 tidak ditemukan lowongan kerja terbaru pada tahun 2025 turnbackhoax kemudian menelusuri akun linkedinpt sariguna primatirta tbk diketahui terdapat 4 lowongan tersedia dari pengamatan turnbackhoax tidak ada lowongan kerja bagian gudang dan produksi seperti unggahan akun tiktok lowongan pekerjaan 2025 lowongan pekerjaan pt sariguna primatirta tbk selalu mencantumkan deskripsi pekerjaan tanggung jawab kerja syarat serta tidak mencantumkan informasi gaji masyarakat yang berminat dapat melamar lewat opsi melamar mudah di linkedin calon pelamar perlu membuat akun linkedin dan menyelesaikan tahap tahap pengisian data linkedin bukan melalui login telegram seperti yang tertulis di unggahan akun tiktok lowongan pekerjaan 2025 kesimpulan unggahan berisi tautan lowongan kerja cleo pure water yang mengarah ke laman tak resmi itu merupakan konten palsu fabricated content ditulis oleh vania,1
penipuan tautan pendaftaran gebyar undian bank mandiri akun facebook bank menandai anda sebagai pemenang pada senin 17 3 2025 membagikantautan arsip disertai narasi kabar gembira kini hadir kembali program gebyar udian bank mandiri khusus bagi seluruh nasabah bank mandiri tahun 2025 yang sudah menggunakan m banking ayo ikuti program undian berhadiah bank mandiri dapatkan menangkan hadiah nya buruan daftar sekarang dan ambil kupon undiannya agar kamu mendapatkan apresiasi dari bank mandiri hadiah undian masih banyak berbagai hadiah menarik mewah lainnya ayo buruan daftar dan ambil kupon undianmu sekarang silahkan klik daftar di bawah untuk pendaftaran gratis hingga selasa 25 3 2025 unggahan telah disukai 9 akun dan dibagikan ulang 9 kali pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax mengecek tautan yang dibagikan akun tersebut diwhere goes diketahui tautan tersebut mengarahkan pengguna untuk mengunduh perangkat lunak software berbahaya yang dapat mengakses data pribadi pengguna seperti turnbackhoax lalu mencari tahu pengumuman mengenai gebyar undian tersebut di laman resmibank mandiri faktanya bank mandiri pun belum mengadakan undian berhadiah di tahun 2025 turnbackhoax kemudian memasukkan kata kunci undian berhadiah bank mandiri maret 2025 ke mesin pencari google penelusuran teratas mengarah ke sejumlah artikel yang membantah klaim yakni kesimpulan unggahan berisi tautan pendaftaran gebyar undian bank mandiri merupakan konten tiruan impostor content ditulis oleh zahra,1
penipuan akun wa disdukcapil minta aktivasi ikd lewat telepon beredar akun whatsapp wa yang mencatut dinas kependudukan dan pencatatan sipil disdukcapil dki jakarta akun wa 62821 7645 6617 arsip itu menghubungi sejumlah pihak dan meminta aktivasi identitas kependudukan digital ikd pemeriksaan fakta disadur dari artikeljalahoaks jakarta go id berdasarkan hasil koordinasi tim jalahoaks dengan kepala dinas kependudukan dan pencatatan sipil disdukcapil provinsi dki jakarta budi awaluddin diketahui bahwa nomor tersebut adalah penipuan ia menjelaskan pihak disdukcapil tidak pernah meminta atau melakukan aktivasi ikd melalui telepon kepada masyarakat aktivasi ikd melalui telepon tidak dibenarkan untuk aktivasi ikd melalui loket loket pelayanan di kelurahan kecamatan suku dinas sudin dan dinas tandasnya kesimpulan akun whatsapp yang mencatut disdukcapil beserta seluruh pesan yang dikirim merupakan konten tiruan impostor content,1
salah prabowo batalkan program mbg diubah jadi pendidikan gratis seumur hidup akun facebook surya filter pada senin 14 04 2025 mengunggahfoto arsip yang menampilkan tangkapan layar artikel berjudul prabowo akhirnya batalkan program mbg makan bergizi gratis jadi pendidikan gratis sampai seumur hidup foto tersebut juga diunggah oleh akun instagram studenvoxx pada jum at 4 4 2025 hingga jumat 18 4 2025 unggahan telah mendapatkan 4 tanda suka dan mendapatkan 4 komentar pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri kebenaran klaim dengan memasukan kata kunci prabowo batalkan program mbg dan diubah jadi pendidikan gratis seumur hidup ke mesin pencarian google hasilnya tidak ditemukan informasi atau pemberitaan kredibel yang membenarkan klaim turnbackhoax kemudian mencari informasi lebih lanjut tentang program mbg di google ditemukan informasi bahwa di sejumlah daerah masih aktif menjalankan program ini salah satunya di kota balikpapan dilansir dariidntimes co jumat 17 4 2025 kepala dinas pendidikan dan kebudayaan kota balikpapan irfan taufiq menjelaskan sudah ada sekitar 5 000 siswa dari delapan sekolah yang merasakan manfaat program ini alhamdulillah sejak launching pada kamis 20 2 2025 lalu program ini masih berjalan dengan baik bahkan selama bulan ramadan pun tetap dilaksanakan hanya saja pengemasannya berbeda karena dibawa pulang oleh siswa ujar irfan kepada idn times rabu 17 4 2025 kesimpulan unggahan dengan narasi prabowo batalkan program mbg makan bergizi gratis dan diubah jadi pendidikan gratis seumur hidup merupakan konten yang menyesatkan misleading content ditulis oleh dyah febriyani,1
ponpes miftah bela santri terduga penganiaya spontan kasih sayang yayasan pondok pesantren ponpes ora aji kalasan sleman diy membantah tudingan adanyaaksi penganiayaanterhadap salah seorang santri ponpes berinisial kdr 23 adi susanto selaku kuasa hukum ponpes menyebut 13 orang tertuduh pelaku penganiaya seluruhnya merupakan santri tak seorang pun dari mereka berstatus pengurus di pondok pesantren asuhan pendakwah miftah maulana habiburrahman tersebut adi dalam hal ini juga menegaskan dirinya sebagai kuasa hukum bagi 13 santri terduga penganiaya kdr advertisement scroll to continue with content kita pastikan ya atas nama yayasan menyanggah soal adanya penganiayaan itu apa yang terjadi di pondok adalah aksi spontanitas saja dari santri ya yang tidak ada koordinasi apapun kata adi di kompleks ponpes ora aji kalasan sleman diy sabtu 31 5 adi tak menyangkal soal adanya kontak fisik antara 13 orang dengan santri korban berinisial kdr 23 pada februari 2025 namun kata dia hal itu diberikan untuk memberikan pelajaran moral secara spontan dalam gaya pertemanan sesama santri bagi dia tudingan korban diikat dicambuk dengan selang hingga disetrum terlalu didramatisir adi menjelaskan pelajaran moral itu diberikan setelah kdr mengakui sebagai pihak yang bertanggungjawab atas kasus vandalisme kehilangan harta benda di kalangan santri hingga penjualan air galon tanpa sepengetahuan pengelola ponpes pihaknya membantah jika ada pemaksaan terhadap kdr agar mengakui perbuatannya pengakuan kdr kata adi didapat melalui upaya persuasif oleh para santri versi kami ya klien klien kami mengatakan bahwa itu perbuatan sudah diakui sebelumnya kata adi nah setelah pengakuan aksi spontanitas itu muncul spontanitas loh ya muncul dalam rangka untuk menunjukkan satu effort sebenarnya lebih kepada rasa sayang saja ini santri kok nyolong toh kira kira begitu sambungnya beberapa hari kemudian kata adi kdr meninggalkan ponpes tanpa pamit dan belasan orang tadi dipolisikan sampai resmi ditetapkan sebagai tersangka berdasarkan hasil penyelidikan polresta sleman meski berstatus tersangka dengan ancaman hukuman pidana penjara di atas lima tahun adi membenarkan bahwa 13 orang tadi masih bebas atas permohonan untuk tidak ditahan yang diajukan pihak penasehat hukum yayasan ponpes alasannya 13 orang tadi berstatus santri aktif yang masih membutuhkan pendidikan selain empat orang di antaranya yang berstatus bawah umur di satu sisi klaim adi pihak yayasan sebelumnya juga sudah mencoba menempuh jalur mediasi yayasan mencoba beritikad baik menawarkan sejumlah nominal uang sebagai kompensasi akan tetapi angkanya jauh dari permintaan pihak kdr sehingga beberapa kali upaya mediasi gagal pondok atau yayasan sekali lagi memfasilitasi dengan cara apa tergerak secara moral dalam rangka untuk menanggung biaya pengobatan kata adi dalam kesempatan ini adi turut membeberkan bahwa salah seorang dari 13 santri tertuduh pelaku penganiayaan melaporkan kdr ke kepolisian atas dugaan tindak pencurian uang senilai rp700 ribu kdr sampai hari ini disebut belum mengembalikan bentuk kerugian yang dialami para santri laporan dibuat pada maret 2025 lalu di polresta sleman dan sudah ditangani kapolresta sleman kapolresta sleman kombes pol edy setianto erning wibowo sebelumnya juga sudah membenarkan adanya pembuatan laporan kepolisian ini dugaan aksi penganiayaan di ponpes ora aji asuhan pendakwah miftah maulana habiburrahman diungkap oleh kuasa hukum kdr heru lestarianto peristiwa ini menimpa kliennya 15 februari 2025 lalu pemicunya korban dituding telah melakukan pencurian hasil penjualan air galon yang dikelola ponpes total senilai rp700 ribu kepada tim kuasa hukum korban mengaku jika ia dianiaya oleh 13 orang pengurus santri dalam dua waktu berbeda setiap kalinya penganiayaan dilakukan kdr dibawa ke dalam salah satu ruangan di lingkungan ponpes tim kuasa hukum menyebut bahwa kliennya secara beramai ramai disetrum dan dipukuli menggunakan selang oleh belasan orang tadi baik secara bergantian atau bersama sama penyiksaan ini didasari dari suruh mengaku dari penjualan air galon ini ke mana duitnya sehingga dengan adanya penganiayaan ini akhirnya mengaku jelas heru kamis 28 5 pihak kuasa hukum korban menyayangkan aksi main hakim sendiri serta pihak ponpes yang seakan tidak peduli dengan kasus ini mereka juga mempertanyakan mengapa para terlapor tidak ditahan meski berstatus tersangka sementara hasil penyelidikan kepolisian mengungkap adanya aksi pemukulan menggunakan benda maupun tangan kosong belasan santri tadi sementara tidak ditahan dengan alasan kooperatif,0
penipuan raymond chin promosikan grup analisis saham eksklusif akun instagram informasipasar71 membagikanvideo arsip isinya memperlihatkan raymond chin pebisnis dan kreator konten seputar finansial yang mempromosikan grup analisis saham eksklusif berikut narasi dalam video peluang sudah di depan mata tapi lo masih ragu halo semua gua raymond chin pernah gak sih lu lihat saham naik tapi lu telat masuk nyesek banget kan bayangin ada analis top yang bisa kasih lu bocoran lebih awal sektor mana yang bakal ngegas hari ini gua mau kenalin analis dengan track record gila prediksinya tajam dan sering kena apa yang bakal lo dapet nah pertama analisa dan insight profesional yang 100 gratis kedua 5 saham sektor yang lagi hot ketiga strategi cuan biar gak nyangkut kuota terbatas lo gabung sekarang aja gratis lewat whatsapp hingga rabu 23 4 2025 unggahan tersebut telah disukai oleh 22 pengguna dan menuai 11 komentar pemeriksaan fakta tim pemeriksa fakta mafindo turnbackhoax menelusuri akun instagram resmi raymond chin raymondchins hasilnya ditemukan video dengan latar tempat serta pakaian raymond chin yang serupa videoyang diunggah raymond chin pada rabu 24 7 2024 tersebut tidak membahas mengenai grup saham eksklusif konteks asli video adalah dokumentasi raymond chin saat menunjukkan bagaimana teknologi ai dapat mengubah ucapan seseorang ke berbagai bahasa tidak ada unggahan tentang raymond chin mempromosikan grup analisis saham eksklusif video unggahan akun instagram informasipasar71 kemungkinan merupakan hasil rekayasa ai kesimpulan unggahan video yang memperlihatkan raymond chin sedang mempromosikan grup analisis saham eksklusif merupakan konten palsu fabricated content ditulis oleh moch marcellodiansyah,1
macron terkesan pesona borobudur sebut adikarya spiritual candi borobudur menjadi latar pertemuan hangat antara presiden ri prabowo subianto dan presiden prancis emmanuel macron kunjungan ini tak hanya mempererat hubungan diplomatik kedua negara tapi juga menjadi momen apresiasi terhadap warisan budaya indonesia didampingi prabowo macron yang hadir bersama ibu negara brigitte macron tampak antusias menyusuri situs buddha terbesar di dunia itu bahkan hingga ke stupa tertinggi keduanya juga sempat berdialog dengan para bhikkhu yang tengah beribadah macron menyebut borobudur sebagai adikarya spiritual dan simbol toleransi menurutnya keberadaan ribuan umat yang beribadah di candi ini menyampaikan pesan universal tentang keberagaman dan saling menghormati scroll to continue with content terima kasih banyak bapak presiden menyambut kami di lokasi luar biasa candi borobudur ini yang merupakan kesaksian dari betapa besarnya peradaban ini ujar macron dalam keterangan tertulis jumat 30 5 2025 prabowo menyambut kunjungan ini sebagai kehormatan bagi indonesia ia menjelaskan borobudur adalah mahakarya yang bukan hanya sarat nilai sejarah dan spiritual tapi juga mencerminkan jati diri bangsa kunjungan kedua pemimpin negara ke candi borobudur menjadi tonggak bersejarah yang menandai eratnya hubungan indonesia dan prancis momen ini juga menegaskan komitmen kedua negara dalam merawat warisan budaya dunia pt aviasi pariwisata indonesia persero atau injourney selaku holding bumn sektor aviasi dan pariwisata yang mengelola candi borobudur melalui anak usahanya injourney destination management idm menyampaikan rasa bangga dapat menjadi bagian dari momen penting ini hari ini menjadi momen yang spesial untuk menunjukkan keindahan candi borobudur kepada dunia dan untuk memperlihatkan transformasi besar terhadap pengelolaan kawasan borobudur yang sudah dilakukan injourney di candi borobudur untuk membuat destinasi pariwisata yang berbasis spiritual dan kultural yang inklusif untuk setiap orang tutur direktur utama injourney maya watono ia menekankan pentingnya inklusivitas diterapkan di destinasi pariwisata kita harus melihat visi yang lebih besar dari indonesia yakni bahwa keindahan candi borobudur bisa dinikmati oleh seluruh kalangan masyarakat tambahnya lebih lanjut injourney terus menunjukkan komitmennya dalam merawat candi borobudur sebagai situs warisan budaya dunia dengan memastikan pengelolaannya tetap mengedepankan nilai nilai spiritual dan kultural pendekatan ini dilakukan tanpa mengganggu atau mengurangi nilai universal luar biasa outstanding universal value yang melekat pada borobudur sebagai mahakarya arsitektur buddhis dan seni monumental injourney mengucapkan terima kasih kepada semua pemangku kepentingan mulai dari pemerintah pusat pemerintah daerah aparat keamanan hingga masyarakat setempat yang turut menyukseskan kelancaran kunjungan kedua pemimpin negara kali ini meskipun kunjungan berlangsung dalam waktu yang relatif singkat dampaknya sangat berarti khususnya dalam upaya mempromosikan borobudur ke mata dunia kehadiran beliau semakin memperkuat posisi candi borobudur sebagai symbol persahabatan dan nilai toleransi antarbangsa sekaligus mencerminkan wajah bangsa indonesia yang ramah dan terbuka pungkasnya,0
salah video pembangunan patung paus fransiskus berukuran raksasa akun facebook irene daeli pada sabtu 3 5 2025 mengunggahvideo arsip beserta narasi selamat siang semuanya proses pembuatan patung bapa paus fransiskus per minggu 18 5 2025 unggahan tersebut telah dilihat lebih dari 3 juta kali mendapat lebih dari 148 ribu tanda suka dan dibagikan ulang 3 600 an kali pemeriksaan fakta disadur dari artikel cek faktakompas com berdasarkan penelusuran yang dilakukan tim cek fakta kompas com sampai saat ini tidak ditemukan pemberitaan valid soal pembangunan patung paus fransiskus seperti dalam video terdapat kejanggalan yang mengindikasikan konten tersebut merupakan rekayasa ai terlihat dari pria dalam video yang tidak bisa menggenggam batu bata saat proses pembangunan tim cek fakta kompas com kemudian mengecek video tersebut menggunakan deteksi ai hive moderation hasilnya video tersebut merupakan hasil rekayasa ai probabilitas atau kemungkinannya mencapai 99 7 persen kesimpulan unggahan video disertai klaim proses pembangunan patung paus fransiskus berukuran raksasa merupakan konten konten palsu fabricated content ditulis oleh vania,1
kasus covid 19 meningkat di asia kemenkes minta warga hidup bersih jakarta kompas com kementerian kesehatan kemenkes ri mengingatkan masyarakat untuk hidup bersih dan sehat menyusul temuan kasuscovid 19yang mulai menyebar di negara negara asia imbauan ini tertuang dalam surat edaran kementerian kesehatan ditandatangani pelaksana tugas direktur jenderal penanggulangan penyakit kementerian kesehatan murti utami pada 23 mei 2025 surat edaran ini bertujuan dalam rangka meningkatkan kewaspadaan covid 19 maupun penyakit potensial kejadian luar biasa atau wabah lainnya bunyi surat edaran tersebut dikutip pada sabtu 31 5 2025 dalam surat edaran itu kemenkes meminta dinas kesehatan di pemerintah daerah untuk memberikan arahan kewaspadaan penyebaran covid 19 ke masyarakat yang meliputi menerapkan perilaku hidup bersih dan sehat phbs baca juga kemenkes minta publik waspadai peningkatan kasus covid 19 di asia kemudian cuci tangan dengan air mengalir dan menggunakan sabun ctps atau menggunakan hand sanitizer menggunakan masker bagi masyarakat yang sakit atau jika berada di kerumunan serta segera ke fasilitas kesehatan apabila mengalami gejala infeksi saluran pernapasan dan ada riwayat kontak dengan faktor risiko kemenkes menyampaikan bahwa kasus covid 19 menunjukkan peningkatan di beberapa negara yakni thailand hongkong malaysia maupun singapura varian covid 19 dominan yang menyebar di thailand adalah xec dan jn 1 di singapura lf 7 dan nb 1 8 turunan jn 1 di hongkong jn 1 dan di malaysia adalah xec turunan j 1 baca juga varian baru covid 19 menyebar 7 kali lebih cepat di thailand sudah masuk indonesia sementara itu transmisi penularan virus covid 19 di indonesia masih relatif rendah dan angka kematiannya juga rendah menurut data kemenkes kasus covid 19 di indonesia pada pekan ke 20 saat ini menunjukkan tren penurunan kasus konfirmasi mingguan dari 28 kasus pada minggu ke 19 menjadi 3 kasus pada minggu ke 20 positivity rate 0 59 dengan varian dominan yang beredar adalah mb 1 1 kata murti meski demikian kemenkes tetap meminta seluruh masyarakat termasuk tenaga medis yang menjadi garda terdepan untuk tetap menjaga kesehatan,0
miftah maulana minta maaf soal kasus aniaya santri di ponpes ora aji pendakwahmiftah maulana habiburrahmanmenyampaikan permintaan maaf terkait dengan kasus dugaan penganiayaan di pondok pesantren ponpes ora aji miliknya permintaan maaf miftah ini disampaikan melalui ketua yayasan ponpes ora aji musibah ini adalah pukulan bagi kami terutama atas nama pondok pesantren ya ini adalah pukulan sehingga atas nama ketua yayasan beliau miftah sudah menyampaikan permohonan maafnya tadi kata adi susanto kuasa hukum yayasan ponpes ora aji sabtu 31 5 advertisement scroll to continue with content dia menuturkan pihak yayasan melalui ponpes juga sudah turun tangan menjadi mediator antara santri korban berinisial kdr 23 dan 13 santri lain sebagai tertuduh pelaku penganiaya sekalipun upaya mediasi itu kandas karena tak ada titik temu adi menyebut 13 orang tertuduh pelaku penganiaya seluruhnya merupakan santri tak seorang pun dari mereka berstatus pengurus di pondok pesantren asuhan gus miftah sapaan miftah maulana adi tak menyangkal soal adanya kontak fisik antara 13 orang dengan kdr pada februari 2025 namun kata dia hal itu diberikan untuk memberikan pelajaran moral secara spontan dalam gaya pertemanan sesama santri bagi dia tudingan korban diikat dicambuk dengan selang hingga disetrum terlalu didramatisasi adi menjelaskan pelajaran moral itu diberikan setelah kdr mengakui sebagai pihak yang bertanggungjawab atas kasus vandalisme kehilangan harta benda di kalangan santri hingga penjualan air galon tanpa sepengetahuan pengelola ponpes kuasa hukum membantah jika apa yang ditudingkan sebagai aksi penganiayaan itu diberikan dalam maksud memaksa kdr mengakui perbuatannya pengakuan kdr kata adi didapat melalui upaya persuasif oleh para santri versi kami ya klien klien kami mengatakan bahwa itu perbuatan sudah diakui sebelumnya kata adi nah setelah pengakuan aksi spontanitas itu muncul spontanitas loh ya muncul dalam rangka untuk menunjukkan satueffort katanya meski berstatus tersangka dengan ancaman hukuman pidana penjara di atas lima tahun adi membenarkan bahwa 13 orang itu tak ditahan atas permohonan pihak penasehat hukum yayasan ponpes alasannya 13 orang tadi berstatus santri aktif yang masih membutuhkan pendidikan selain empat orang di antaranya yang berstatus bawah umur dugaan aksi penganiayaan di ponpes ora aji asuhan pendakwah miftah maulana habiburrahman diungkap oleh kuasa hukum kdr heru lestarianto peristiwa ini menimpa kliennya pada 15 februari 2025 lalu pemicunya korban dituding telah melakukan pencurian hasil penjualan air galon yang dikelola ponpes total senilai rp700 ribu kepada tim kuasa hukum korban mengaku jika ia dianiaya oleh 13 orang pengurus santri dalam dua waktu berbeda setiap kalinya penganiayaan dilakukan kdr dibawa ke dalam salah satu ruangan di lingkungan ponpes,0
